modello,dataset,fase,epoca,timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,language
resnet18,fashion,eval,21,2025-09-26T16:44:13,codecarbon,5f3a2643-67cf-4d9f-9230-e8ec05aff826,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.838637052103877,4.30276667889904e-05,1.515786132542028e-05,37.37430848350001,78.43945400757639,70.0,2.394033248209497e-05,6.147004917522736e-05,4.469341308318285e-05,0.0001301037947405,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,eval,22,2025-09-26T16:45:04,codecarbon,e4e2891f-52a3-4e8e-ba2a-71defb3bbcf5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.883461878169328,4.430896422771041e-05,1.53665857569241e-05,37.33306709950001,80.38716085174816,70.0,2.438551110106764e-05,6.403810678534683e-05,4.555446684955517e-05,0.0001339780847359,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,eval,23,2025-09-26T16:45:55,codecarbon,eb6a9972-8f00-4256-b8c3-0907004d0bcd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.9192332453094423,4.4620091966438e-05,1.528486702394629e-05,37.382946004,79.57827154733837,70.0,2.4732661075898544e-05,6.404671790960492e-05,4.613947020455575e-05,0.00013491884919,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,eval,24,2025-09-26T16:46:46,codecarbon,ec46b4b0-d03e-4eb1-9f34-8951e2305819,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.920942081138492,4.45352070520148e-05,1.52468641331828e-05,37.273564994500006,79.35608257007115,70.0,2.465127291056996e-05,6.387616221559256e-05,4.613474549906742e-05,0.0001346621806252,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,eval,25,2025-09-26T16:47:37,codecarbon,5cabd016-7fa8-4263-8447-554ee4776fe1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.865375867113471,4.3256852824053646e-05,1.5096397411774754e-05,37.2950008705,77.5876693000116,70.0,2.4174533674239995e-05,6.140699356649293e-05,4.521526284645208e-05,0.0001307967900871,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,eval,26,2025-09-26T16:48:29,codecarbon,452b161b-494f-4647-9908-a8f1d43c8fa4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.925260667223484,4.461528356614816e-05,1.5251729210339e-05,37.3251966445,79.4237957941049,70.0,2.471589283387829e-05,6.400838454112545e-05,4.61800325390262e-05,0.000134904309914,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,eval,27,2025-09-26T16:49:19,codecarbon,57055165-4d53-46ff-abc4-3fa07923975f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.232232006266713,3.190401240496262e-05,1.4292426734943358e-05,37.0277866855,74.11717441427395,70.0,1.7588344052666567e-05,4.571336990011332e-05,3.316721850618099e-05,9.646893245896087e-05,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,eval,28,2025-09-26T16:50:09,codecarbon,b578cb1a-12a4-45a2-8db5-29d260300336,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.8609406198374927,4.406085753418562e-05,1.5400829093995093e-05,37.325231276500006,80.84244794157448,70.0,2.413874785386093e-05,6.392699557977721e-05,4.516213510392441e-05,0.0001332278785375,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,eval,29,2025-09-26T16:51:00,codecarbon,afd40e58-7725-4717-842d-2f166e6ad377,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.8896371461451054,4.441781678206218e-05,1.5371416733522188e-05,37.36580066650001,80.0572343303102,70.0,2.452574684549913e-05,6.392949558886585e-05,4.585198239785516e-05,0.0001343072248322,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,eval,30,2025-09-26T16:51:51,codecarbon,ee75a5c7-b337-4300-896d-f3be98f57773,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.9458863199688494,4.483253390234479e-05,1.5218691094237089e-05,37.341055936,78.46273036455261,70.0,2.500262919165724e-05,6.383421773392683e-05,4.672436807433972e-05,0.0001355612149999,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,train,1,2025-09-26T16:26:56,codecarbon,af4428d0-1286-4ad6-a32b-39b9d239e77e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,41.427254085894674,0.001147025694737,2.7687707526037582e-05,0.0,0.0,70.0,0.0004202992195929,0.001358640809137,0.0016893492531872,0.0034682892819172,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,train,2,2025-09-26T16:27:49,codecarbon,60c7d31f-2f02-4410-a943-195ec408d160,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,39.19564503384754,0.0011237974886461,2.867148857164369e-05,0.0,0.0,70.0,0.0003975581341046,0.0013542305278306,0.0016462649325051,0.0033980535944404,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,train,3,2025-09-26T16:28:41,codecarbon,d8888f89-3c80-461e-ab83-5b932c11bf2e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,38.99690286815167,0.0011228860925735,2.879423774677809e-05,0.0,0.0,70.0,0.0003954155330883,0.0013575199749027,0.0016423622761439,0.003395297784135,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,train,4,2025-09-26T16:29:35,codecarbon,c8ec31d9-e4a5-4199-a728-24db483b6c7e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,40.75485425582156,0.0011525409889631,2.8279845677487647e-05,0.0,0.0,70.0,0.0004134391060941,0.0013950641716178,0.0016764627324934,0.0034849660102054,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,train,5,2025-09-26T16:30:26,codecarbon,d2e62789-b94c-4de2-899c-8b8d5c4df739,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,39.23937126714736,0.0011186395170239,2.85080897297796e-05,0.0,0.0,70.0,0.0003976515915904,0.0013381882927774,0.0016466174267672,0.003382457311135,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,train,6,2025-09-26T16:31:18,codecarbon,77c86c95-22af-4f96-8ccc-c16c14e15b36,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,38.92169744009152,0.0011120709031913,2.8572004211868664e-05,0.0,0.0,70.0,0.0003943986419725,0.001327740506646,0.001640456486307,0.0033625956349257,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,train,7,2025-09-26T16:32:10,codecarbon,99a00f40-0993-42d9-9571-a412029fbadf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,39.31873594596982,0.0011208333759087,2.850634306883403e-05,0.0,0.0,70.0,0.0003985334253983,0.0013423088516262,0.0016482486581792,0.0033890909352037,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,train,8,2025-09-26T16:33:00,codecarbon,9a671ea2-7d32-4c34-b5b4-334552a9651c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,37.37037177523598,0.0010835803292428,2.899570643182364e-05,0.0,0.0,70.0,0.0003787109554752,0.0012869479739947,0.0016107890692565,0.0032764479987265,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,train,9,2025-09-26T16:33:50,codecarbon,5924f957-05f2-4d53-a49d-39973e704178,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,38.17417762707919,0.0010986899255098,2.878097168831898e-05,0.0,0.0,70.0,0.0003865395892542,0.0013099879924283,0.001625607668016,0.0033221352496986,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,train,10,2025-09-26T16:34:40,codecarbon,a81265a1-95d1-41bc-87fa-e86b7832c0b8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,38.6456607398577,0.0011080414649719,2.867182094338439e-05,0.0,0.0,70.0,0.0003918661697025,0.001322908558329,0.0016356369972811,0.0033504117253127,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,train,11,2025-09-26T16:35:33,codecarbon,ae16fa82-207d-4f5c-a60d-6357a4c152c1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,40.09569032397121,0.0011349799743891,2.830678223067326e-05,0.0,0.0,70.0,0.0004066721621247,0.0013615244225491,0.0016636697618484,0.0034318663465223,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,train,12,2025-09-26T16:36:24,codecarbon,b6e6809e-9384-4ad5-9c6e-fb848a95fb91,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,38.640145489014685,0.0011081739459641,2.8679341962602296e-05,0.0,0.0,70.0,0.0003917750541366,0.0013235318921545,0.0016355053649956,0.0033508123112868,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,train,13,2025-09-26T16:37:17,codecarbon,40481a70-932e-498a-8136-2da8ae6a9eb1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,40.19493709784001,0.0011369766831489,2.8286564558651384e-05,0.0,0.0,70.0,0.0004076325402778,0.001364695813983,0.0016655754887382,0.0034379038429991,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,train,14,2025-09-26T16:38:08,codecarbon,1b441d8b-166f-455d-9df1-66d20dceffa5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,38.66251045465469,0.0011081554636753,2.8662273883508423e-05,0.0,0.0,70.0,0.0003920514435065,0.0013227057803959,0.0016359992020414,0.0033507564259439,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,train,15,2025-09-26T16:38:58,codecarbon,6e7463a9-8e3d-4aac-83e4-fb72f04b4a32,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,38.4319684910588,0.0011049071536841,2.874968930985772e-05,0.0,0.0,70.0,0.0003894778609721,0.001320243278414,0.0016312132932245,0.0033409344326108,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,train,16,2025-09-26T16:39:49,codecarbon,0baa698e-f250-446c-a471-031ed22d3b63,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,38.2556453528814,0.0011062540850982,2.891740748048677e-05,0.0,0.0,70.0,0.0003877565865701,0.0013292943967684,0.0016279561983033,0.0033450071816419,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,train,17,2025-09-26T16:40:40,codecarbon,085a45e3-e830-4401-b4c1-e6e5672c6277,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,38.658118843100965,0.001113398758424,2.880116238824063e-05,0.0,0.0,70.0,0.0003918513321531,0.0013392057935845,0.0016355535771089,0.0033666107028467,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,train,18,2025-09-26T16:41:31,codecarbon,3314a592-b05e-49aa-83d9-362fe5abee28,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,38.41621985379607,0.0011088919612465,2.88652023928106e-05,0.0,0.0,70.0,0.0003892518815566,0.0013329496774687,0.0016307818324033,0.0033529833914287,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,train,19,2025-09-26T16:42:22,codecarbon,818ecac2-e52b-4561-8939-b116e1927c65,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,38.187831880990416,0.0011063310362138,2.8970773718227103e-05,0.0,0.0,70.0,0.0003870470082032,0.0013315977319408,0.0016265951204437,0.0033452398605877,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,train,20,2025-09-26T16:43:14,codecarbon,b5bf789e-5688-41f0-8703-0e190bb05636,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,40.23719380702824,0.0011443699124519,2.844059945979904e-05,0.0,0.0,70.0,0.0004081158450259,0.001385655275186,0.0016664878087001,0.0034602589289122,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,train,21,2025-09-26T16:44:05,codecarbon,77a5d370-f0c0-43a8-9612-3c078be13295,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,38.40832747891545,0.0011104038163114,2.8910496478167283e-05,0.0,0.0,70.0,0.000389367971569,0.0013372041253276,0.0016309827271874,0.0033575548240842,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,train,22,2025-09-26T16:44:56,codecarbon,7210b77e-5b38-4743-bddf-5bfd33d8ae19,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,38.78819323610514,0.0011189371198027,2.8847363758135216e-05,0.0,1052.2766638579665,70.0,0.000393245485551,0.0013518313592371,0.0016382803350531,0.0033833571798413,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,train,23,2025-09-26T16:45:47,codecarbon,ef0d67fe-2329-4250-b0c5-d9ae7f3cefb3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,37.9547377047129,0.0011026550374284,2.905184185455473e-05,0.0,0.0,70.0,0.0003846847113905,0.001327327728525,0.0016221122144074,0.003334124654323,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,train,24,2025-09-26T16:46:38,codecarbon,a22aff97-8f8f-4e86-8892-2396cab8edb9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,39.10390818817541,0.0011227527655283,2.871203461621892e-05,0.0,0.0,70.0,0.0003965922256403,0.0013537519163406,0.0016445504979489,0.0033948946399299,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,train,25,2025-09-26T16:47:29,codecarbon,54f7143f-4e8e-4848-ba8a-7ccd545cecc1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,38.54771768627688,0.0011110114534826,2.8821718124137e-05,0.0,0.0,70.0,0.0003907846981959,0.0013350194013526,0.0016335880517183,0.0033593921512668,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,train,26,2025-09-26T16:48:21,codecarbon,444cccb0-5411-4e95-a4fe-2373f64beb77,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,39.47232503909618,0.00112902517891,2.8602956065846525e-05,0.0,0.0,70.0,0.0004003799767662,0.001361650255987,0.0016518304549325,0.0034138606876858,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,train,27,2025-09-26T16:49:12,codecarbon,580f02ae-adcb-4df3-b5a7-9c3d3043f680,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,38.38403770700097,0.0011093189960416,2.8900529030048475e-05,0.0,0.0,70.0,0.0003890576596241,0.0013348449567658,0.0016303720104572,0.0033542746268472,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,train,28,2025-09-26T16:50:02,codecarbon,81f000f5-dab1-4b0a-8b53-8885dac798d7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,37.78198067517951,0.0010978777510995,2.905823706116112e-05,0.0,2354.6088229589723,70.0,0.000382877599311,0.0013181343878443,0.0016186674711734,0.0033196794583287,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,train,29,2025-09-26T16:50:52,codecarbon,859c7272-cb72-4e7e-b536-e4603b077edd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,38.04416030878201,0.0011026457184535,2.898331069746312e-05,0.0,0.0,70.0,0.0003856868611792,0.0013244230039788,0.0016239866111556,0.0033340964763137,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,fashion,train,30,2025-09-26T16:51:43,codecarbon,eacbeeb5-e73f-4630-a346-0e7f9b12478a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,38.3033024831675,0.0011059926178653,2.887460208819701e-05,0.0,0.0,70.0,0.000388280207922,0.0013270752283247,0.0016288611406111,0.0033442165768579,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,eval,1,2025-09-26T16:54:28,codecarbon,106bddac-0f8c-4615-8be8-5589910cce0e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5.721007245127112,9.584094679924514e-05,1.675246030860702e-05,38.5641576766,83.80272219409036,70.0,5.573726524762495e-05,0.0001329626063792,0.000101096712772,0.0002897965843989,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,eval,2,2025-09-26T16:55:57,codecarbon,074856d4-5c47-4417-909e-1babdc8dd693,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.591702060773969,7.509188680661557e-05,1.6353823878973156e-05,40.11361651675,81.09892023827786,70.0,4.51991984210702e-05,0.0001031145269436,7.874342546048057e-05,0.0002270571508252,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,eval,3,2025-09-26T16:57:26,codecarbon,d7ab8038-b919-44a5-b3f6-8ce071a75c96,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.46860753884539,7.28658066096699e-05,1.6306154876267596e-05,39.656376631,81.38186967649658,70.0,4.3337042488779695e-05,0.0001006142471666,7.637480874157822e-05,0.000220326098397,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,eval,4,2025-09-26T16:58:56,codecarbon,188b22f5-999f-4f34-9043-0a28d6419564,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.149816629011184,6.68905523918229e-05,1.6118917622574938e-05,39.05364554875001,81.07286510304678,70.0,3.918727386661092e-05,9.29875743906905e-05,7.008372972098489e-05,0.0002022585779782,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,eval,5,2025-09-26T17:00:25,codecarbon,b4474029-759d-4f4c-a23d-29c673599048,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.5675171739421785,7.48433855774138e-05,1.638601076409686e-05,39.99676332025,81.52155148596283,70.0,4.486505113759794e-05,0.0001030873046943,7.835339582783894e-05,0.0002263057516597,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
resnet18,tiny,eval,6,2025-09-26T17:01:54,codecarbon,80589333-44c0-4c92-be08-41c6865b9395,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.068529915064573,6.516315543014613e-05,1.60163884229697e-05,38.60168279725,80.36814648956963,70.0,3.7935633406709294e-05,9.04220167754488e-05,6.86777559044357e-05,0.0001970354060865,Italy,ITA,tuscany,,,Linux-5.15.0-142-generic-x86_64-with-glibc2.35,3.10.12,3.0.4,96,Intel(R) Xeon(R) Gold 5418Y,1,1 x NVIDIA L40S,11.2516,43.7825,503.5681610107422,machine,N,1.0,MATLAB
